qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
7222,973,822,131,77,3,"1:20.991","1:20.300","1:19.373"
7223,973,8,6,7,4,"1:20.742","1:20.621","1:19.439"
7224,973,830,9,33,5,"1:21.430","1:20.722","1:19.706"
7225,973,817,9,3,6,"1:21.704","1:20.855","1:20.175"
7226,973,4,1,14,7,"1:22.015","1:21.251","1:21.048"
7227,973,815,10,11,8,"1:21.998","1:21.239","1:21.070"
7228,973,13,3,19,9,"1:22.138","1:21.222","1:21.232"
7229,973,839,10,31,10,"1:21.901","1:21.148","1:21.272"
7230,973,825,210,20,11,"1:21.945","1:21.329",null
7231,973,832,5,55,12,"1:21.941","1:21.371",null
7232,973,807,4,27,13,"1:22.091","1:21.397",null
7233,973,154,210,8,14,"1:21.822","1:21.517",null
7234,973,836,15,94,15,"1:22.327","1:21.803",null
7235,973,828,15,9,16,"1:22.332",null,null
7236,973,835,4,30,17,"1:22.401",null,null
7237,973,840,3,18,18,"1:22.411",null,null
7238,973,838,1,2,19,"1:22.532",null,null
7239,973,826,5,26,20,"1:22.746",null,null
7240,974,8,6,7,1,"1:13.117","1:12.231","1:12.178"
7241,974,20,6,5,2,"1:13.090","1:12.449","1:12.221"
7242,974,822,131,77,3,"1:13.325","1:12.901","1:12.223"
7243,974,830,9,33,4,"1:13.078","1:12.697","1:12.496"
7244,974,817,9,3,5,"1:13.219","1:13.011","1:12.998"
7245,974,832,5,55,6,"1:13.526","1:13.397","1:13.162"
7246,974,815,10,11,7,"1:13.530","1:13.430","1:13.329"
7247,974,154,210,8,8,"1:13.786","1:13.203","1:13.349"
7248,974,18,1,22,9,"1:13.723","1:13.453","1:13.613"
7249,974,838,1,2,10,"1:13.476","1:13.249",null
7250,974,826,5,26,11,"1:13.899","1:13.516",null
7251,974,807,4,27,12,"1:13.787","1:13.628",null
7252,974,825,210,20,13,"1:13.531","1:13.959",null
7253,974,1,131,44,14,"1:13.640","1:14.106",null
7254,974,13,3,19,15,"1:13.796","1:20.529",null
7255,974,839,10,31,16,"1:14.101",null,null
7256,974,835,4,30,17,"1:14.696",null,null
7257,974,840,3,18,18,"1:14.893",null,null
7258,974,836,15,94,19,"1:15.159",null,null
7259,974,828,15,9,20,"1:15.276",null,null
7260,975,1,131,44,1,"1:12.692","1:12.496","1:11.459"
7261,975,20,6,5,2,"1:13.046","1:12.749","1:11.789"
7262,975,822,131,77,3,"1:12.685","1:12.563","1:12.177"
7263,975,8,6,7,4,"1:13.548","1:12.580","1:12.252"
7264,975,830,9,33,5,"1:13.177","1:12.751","1:12.403"
7265,975,817,9,3,6,"1:13.543","1:12.810","1:12.557"
7266,975,13,3,19,7,"1:13.435","1:13.012","1:12.858"
7267,975,815,10,11,8,"1:13.470","1:13.262","1:13.018"
7268,975,839,10,31,9,"1:13.520","1:13.320","1:13.135"
7269,975,807,4,27,10,"1:13.804","1:13.406","1:13.271"
7270,975,826,5,26,11,"1:13.802","1:13.690",null
7271,975,4,1,14,12,"1:13.669","1:13.693",null
7272,975,832,5,55,13,"1:14.051","1:13.756",null
7273,975,154,210,8,14,"1:13.780","1:13.839",null
7274,975,835,4,30,15,"1:13.990","1:14.293",null
7275,975,838,1,2,16,"1:14.182",null,null
7276,975,840,3,18,17,"1:14.209",null,null
7277,975,825,210,20,18,"1:14.318",null,null
7278,975,828,15,9,19,"1:14.495",null,null
7279,975,836,15,94,20,"1:14.810",null,null
7280,976,1,131,44,1,"1:41.983","1:41.275","1:40.593"
7281,976,822,131,77,2,"1:43.026","1:41.502","1:41.027"
7282,976,8,6,7,3,"1:42.678","1:42.090","1:41.693"
7283,976,20,6,5,4,"1:42.952","1:41.911","1:41.841"
7284,976,830,9,33,5,"1:42.544","1:41.961","1:41.879"
7285,976,815,10,11,6,"1:43.162","1:42.467","1:42.111"
7286,976,839,10,31,7,"1:43.051","1:42.751","1:42.186"
7287,976,840,3,18,8,"1:43.613","1:42.284","1:42.753"
7288,976,13,3,19,9,"1:43.165","1:42.735","1:42.798"
7289,976,817,9,3,10,"1:42.857","1:42.215","1:43.414"
7290,976,826,5,26,11,"1:42.927","1:43.186",null
7291,976,832,5,55,12,"1:43.489","1:43.347",null
7292,976,825,210,20,13,"1:44.029","1:43.796",null
7293,976,807,4,27,14,"1:43.930","1:44.267",null
7294,976,836,15,94,15,"1:44.317","1:44.603",null
7295,976,4,1,14,16,"1:44.334",null,null
7296,976,154,210,8,17,"1:44.468",null,null
7297,976,828,15,9,18,"1:44.795",null,null
7298,976,838,1,2,19,"1:45.030",null,null
7299,114,18,16,17,20,null,null,null
7300,977,822,131,77,1,"1:05.760","1:04.316","1:04.251"
7301,977,20,6,5,2,"1:05.585","1:04.772","1:04.293"
7302,977,1,131,44,3,"1:05.064","1:04.800","1:04.424"
7303,977,8,6,7,4,"1:05.148","1:05.004","1:04.779"
7304,977,817,9,3,5,"1:05.854","1:05.161","1:04.896"
7305,977,830,9,33,6,"1:05.779","1:04.948","1:04.983"
7306,977,154,210,8,7,"1:05.902","1:05.319","1:05.480"
7307,977,815,10,11,8,"1:05.975","1:05.435","1:05.605"
7308,977,839,10,31,9,"1:06.033","1:05.550","1:05.674"
7309,977,832,5,55,10,"1:05.675","1:05.544","1:05.726"
7310,977,807,4,27,11,"1:06.174","1:05.597",null
7311,977,4,1,14,12,"1:06.158","1:05.602",null
7312,977,838,1,2,13,"1:06.316","1:05.741",null
7313,977,826,5,26,14,"1:05.990","1:05.884",null
7314,977,825,210,20,15,"1:06.143",null,null
7315,977,835,4,30,16,"1:06.345",null,null
7316,977,13,3,19,17,"1:06.534",null,null
7317,977,840,3,18,18,"1:06.608",null,null
7318,977,828,15,9,19,"1:06.857",null,null
7319,977,836,15,94,20,"1:07.011",null,null
7320,978,1,131,44,1,"1:39.069","1:27.893","1:26.600"
7321,978,8,6,7,2,"1:40.455","1:28.992","1:27.147"
7322,978,20,6,5,3,"1:39.962","1:28.978","1:27.356"
7323,978,822,131,77,4,"1:39.698","1:28.732","1:27.376"
7324,978,830,9,33,5,"1:38.912","1:29.431","1:28.130"
7325,978,807,4,27,6,"1:39.201","1:29.340","1:28.856"
7326,978,815,10,11,7,"1:42.009","1:29.824","1:28.902"
7327,978,839,10,31,8,"1:39.738","1:29.701","1:29.074"
7328,978,838,1,2,9,"1:40.011","1:30.105","1:29.418"
7329,978,154,210,8,10,"1:42.042","1:29.966","1:29.549"
7330,978,835,4,30,11,"1:41.404","1:30.193",null
7331,978,826,5,26,12,"1:41.726","1:30.355",null
7332,978,4,1,14,13,"1:37.598","1:30.600",null
7333,978,832,5,55,14,"1:41.114","1:31.368",null
7334,978,13,3,19,15,"1:41.874","1:31.482",null
7335,978,840,3,18,16,"1:42.573",null,null
7336,978,825,210,20,17,"1:42.577",null,null
7337,978,836,15,94,18,"1:42.593",null,null
7338,978,828,15,9,19,"1:42.633",null,null
7339,978,817,9,3,20,"1:42.966",null,null
7340,979,20,6,5,1,"1:17.244","1:16.802","1:16.276"
7341,979,8,6,7,2,"1:17.364","1:17.207","1:16.444"
7342,979,822,131,77,3,"1:18.058","1:17.362","1:16.530"
7343,979,1,131,44,4,"1:17.492","1:16.693","1:16.707"
7344,979,830,9,33,5,"1:17.266","1:17.028","1:16.797"
7345,979,817,9,3,6,"1:17.702","1:17.698","1:16.818"
7346,979,807,4,27,7,"1:18.137","1:17.655","1:17.468"
7347,979,4,1,14,8,"1:18.395","1:17.919","1:17.549"
7348,979,838,1,2,9,"1:18.479","1:18.000","1:17.894"
7349,979,832,5,55,10,"1:18.948","1:18.311","1:18.912"
7350,979,835,4,30,11,"1:18.699","1:18.415",null
7351,979,839,10,31,12,"1:18.843","1:18.495",null
7352,979,826,5,26,13,"1:18.702","1:18.538",null
7353,979,815,10,11,14,"1:19.095","1:18.639",null
7354,979,154,210,8,15,"1:19.085","1:18.771",null
7355,979,825,210,20,16,"1:19.095",null,null
7356,979,840,3,18,17,"1:19.102",null,null
7357,979,836,15,94,18,"1:19.839",null,null
7358,979,814,3,40,19,"1:19.868",null,null
7359,979,828,15,9,20,"1:19.972",null,null
7360,980,1,131,44,1,"1:44.184","1:42.927","1:42.553"
7361,980,20,6,5,2,"1:44.275","1:43.987","1:42.795"
7362,980,822,131,77,3,"1:44.773","1:43.249","1:43.094"
7363,980,8,6,7,4,"1:44.729","1:43.700","1:43.270"
7364,980,830,9,33,5,"1:44.535","1:43.940","1:43.380"
7365,980,817,9,3,6,"1:45.114","1:44.224","1:43.863"
7366,980,807,4,27,7,"1:45.280","1:44.988","1:44.982"
7367,980,815,10,11,8,"1:45.591","1:44.894","1:45.244"
7368,980,839,10,31,9,"1:45.277","1:45.006","1:45.369"
7369,980,835,4,30,10,"1:45.447","1:44.685",null
7370,980,4,1,14,11,"1:45.668","1:45.090",null
7371,980,154,210,8,12,"1:45.728","1:45.133",null
7372,980,825,210,20,13,"1:45.535","1:45.400",null
7373,980,832,5,55,14,"1:45.374","1:45.439",null
7374,980,838,1,2,15,"1:45.441",null,null
7375,980,13,3,19,16,"1:45.823",null,null
7376,980,826,5,26,17,"1:46.028",null,null
7377,980,840,3,18,18,"1:46.915",null,null
7378,980,828,15,9,19,"1:47.214",null,null
7379,980,836,15,94,20,"1:47.679",null,null
7380,981,1,131,44,1,"1:36.009","1:34.660","1:35.554"
7381,981,830,9,33,2,"1:37.344","1:36.113","1:36.702"
7382,981,817,9,3,3,"1:38.304","1:37.313","1:36.841"
7383,981,840,3,18,4,"1:37.653","1:37.002","1:37.032"
7384,981,839,10,31,5,"1:38.775","1:37.580","1:37.719"
7385,981,822,131,77,6,"1:35.716","1:35.396","1:37.833"
7386,981,8,6,7,7,"1:38.235","1:37.031","1:37.987"
7387,981,20,6,5,8,"1:37.198","1:36.223","1:38.064"
7388,981,13,3,19,9,"1:38.338","1:37.456","1:38.251"
7389,981,838,1,2,10,"1:38.767","1:37.471","1:39.157"
7390,981,815,10,11,11,"1:38.511","1:37.582",""
7391,981,807,4,27,12,"1:39.242","1:38.059",""
7392,981,4,1,14,13,"1:39.134","1:38.202",""
7393,981,826,5,26,14,"1:39.183","1:38.245",""
7394,981,832,5,55,15,"1:39.788","1:38.526",""
7395,981,825,210,20,16,"1:40.489","",""
7396,981,835,4,30,17,"1:40.646","",""
7397,981,828,15,9,18,"1:41.732","",""
7398,981,836,15,94,19,"1:41.875","",""
7399,981,154,210,8,20,"1:43.355",null,null
7400,982,20,6,5,1,"1:43.336","1:40.529","1:39.491"
7401,982,830,9,33,2,"1:42.010","1:40.332","1:39.814"
7402,982,817,9,3,3,"1:42.063","1:40.385","1:39.840"
7403,982,8,6,7,4,"1:43.328","1:40.525","1:40.069"
7404,982,1,131,44,5,"1:42.455","1:40.577","1:40.126"
7405,982,822,131,77,6,"1:43.137","1:41.409","1:40.810"
7406,982,807,4,27,7,"1:42.586","1:41.277","1:41.013"
7407,982,4,1,14,8,"1:42.086","1:41.442","1:41.179"
7408,982,838,1,2,9,"1:42.222","1:41.227","1:41.398"
7409,982,832,5,55,10,"1:42.176","1:41.826","1:42.056"
7410,982,835,4,30,11,"1:42.472","1:42.107",null
7411,982,815,10,11,12,"1:43.594","1:42.246",null
7412,982,826,5,26,13,"1:42.544","1:42.338",null
7413,982,839,10,31,14,"1:43.626","1:42.760",null
7414,982,154,210,8,15,"1:43.627","1:43.883",null
7415,982,825,210,20,16,"1:43.756",null,null
7416,982,13,3,19,17,"1:44.014",null,null
7417,982,840,3,18,18,"1:44.728",null,null
7418,982,836,15,94,19,"1:45.059",null,null
7419,982,828,15,9,20,"1:45.570",null,null
7420,983,1,131,44,1,"1:31.605","1:30.977","1:30.076"
7421,983,8,6,7,2,"1:32.259","1:30.926","1:30.121"
7422,983,830,9,33,3,"1:31.920","1:30.931","1:30.541"
7423,983,817,9,3,4,"1:32.416","1:31.061","1:30.595"
7424,983,20,6,5,20,"","",""
7425,983,839,10,31,6,"1:32.527","1:31.651","1:31.478"
7426,983,838,1,2,7,"1:32.838","1:31.848","1:31.582"
7427,983,807,4,27,8,"1:32.586","1:31.778","1:31.607"
7428,983,815,10,11,9,"1:32.768","1:31.484","1:31.658"
7429,983,4,1,14,10,"1:33.049","1:32.010","1:31.704"
7430,983,13,3,19,11,"1:32.267","1:32.034",""
7431,983,835,4,30,12,"1:32.576","1:32.100",""
7432,983,840,3,18,13,"1:33.000","1:32.307",""
7433,983,832,5,55,14,"1:32.650","1:32.402",""
7434,983,842,5,10,15,"1:32.547","1:32.558",""
7435,983,154,210,8,16,"1:33.308","",""
7436,983,825,210,20,17,"1:33.434","",""
7437,983,836,15,94,18,"1:33.483","",""
7438,983,828,15,9,19,"1:33.970","",""
7439,983,822,131,77,5,"1:32.254","1:30.803","1:30.758"
7440,984,1,131,44,1,"1:29.047","1:27.819","1:27.319"
7441,984,822,131,77,2,"1:29.332","1:28.543","1:27.651"
7442,984,20,6,5,3,"1:29.352","1:28.225","1:27.791"
7443,984,817,9,3,4,"1:29.475","1:28.935","1:28.306"
7444,984,830,9,33,5,"1:29.181","1:28.747","1:28.332"
7445,984,8,6,7,6,"1:29.163","1:29.079","1:28.498"
7446,984,839,10,31,7,"1:30.115","1:29.199","1:29.111"
7447,984,815,10,11,8,"1:29.696","1:29.343","1:29.260"
7448,984,13,3,19,9,"1:30.352","1:29.687","1:29.480"
7449,984,4,1,14,10,"1:30.525","1:29.749","1:30.687"
7450,984,838,1,2,11,"1:30.654","1:29.778",null
7451,984,807,4,27,12,"1:30.252","1:29.879",null
7452,984,825,210,20,13,"1:30.774","1:29.972",null
7453,984,835,4,30,14,"1:30.516","1:30.022",null
7454,984,832,5,55,15,"1:30.565","1:30.413",null
7455,984,154,210,8,16,"1:30.849",null,null
7456,984,842,5,10,17,"1:31.317",null,null
7457,984,840,3,18,18,"1:31.409",null,null
7458,984,828,15,9,19,"1:31.597",null,null
7459,984,836,15,94,20,"1:31.885",null,null
7460,985,1,131,44,1,"1:34.822","1:33.437","1:33.108"
7461,985,20,6,5,2,"1:35.420","1:34.103","1:33.347"
7462,985,822,131,77,3,"1:35.309","1:33.769","1:33.568"
7463,985,817,9,3,4,"1:35.991","1:34.495","1:33.577"
7464,985,8,6,7,5,"1:35.649","1:33.840","1:33.577"
7465,985,830,9,33,6,"1:34.899","1:34.716","1:33.658"
7466,985,839,10,31,7,"1:35.849","1:35.113","1:34.647"
7467,985,832,4,55,8,"1:35.517","1:34.899","1:34.852"
7468,985,4,1,14,9,"1:35.712","1:35.046","1:35.007"
7469,985,815,10,11,10,"1:36.358","1:34.789","1:35.148"
7470,985,13,3,19,11,"1:35.603","1:35.155",null
7471,985,826,5,26,12,"1:36.073","1:35.529",null
7472,985,838,1,2,13,"1:36.286","1:35.641",null
7473,985,154,210,8,14,"1:36.835","1:35.870",null
7474,985,807,4,27,15,"1:35.740",null,null
7475,985,828,15,9,16,"1:36.842",null,null
7476,985,840,3,18,17,"1:36.868",null,null
7477,985,843,5,39,18,"1:36.889",null,null
7478,985,836,15,94,19,"1:37.179",null,null
7479,985,825,210,20,20,"1:37.394",null,null
7480,986,20,6,5,1,"1:17.665","1:16.870","1:16.488"
7481,986,830,9,33,2,"1:17.630","1:16.524","1:16.574"
7482,986,1,131,44,3,"1:17.518","1:17.035","1:16.934"
7483,986,822,131,77,4,"1:17.578","1:17.161","1:16.958"
7484,986,8,6,7,5,"1:18.148","1:17.534","1:17.238"
7485,986,839,10,31,6,"1:18.336","1:17.827","1:17.437"
7486,986,817,9,3,7,"1:18.208","1:17.631","1:17.447"
7487,986,807,4,27,8,"1:18.322","1:17.792","1:17.466"
7488,986,832,4,55,9,"1:18.405","1:17.753","1:17.794"
7489,986,815,10,11,10,"1:18.020","1:17.868","1:17.807"
7490,986,13,3,19,11,"1:18.570","1:18.099",null
7491,986,840,3,18,12,"1:18.902","1:19.159",null
7492,986,843,5,28,13,"1:18.683",null,null
7493,986,4,1,14,14,"1:17.710",null,null
7494,986,838,1,2,15,"1:18.578",null,null
7495,986,828,15,9,16,"1:19.176",null,null
7496,986,836,15,94,17,"1:19.333",null,null
7497,986,825,210,20,18,"1:19.443",null,null
7498,986,154,210,8,19,"1:19.473",null,null
7499,987,822,131,77,1,"1:09.452","1:08.638","1:08.322"
7500,987,20,6,5,2,"1:09.643","1:08.494","1:08.360"
7501,987,8,6,7,3,"1:09.405","1:09.116","1:08.538"
7502,987,830,9,33,4,"1:09.820","1:09.050","1:08.925"
7503,987,817,9,3,5,"1:09.828","1:09.533","1:09.330"
7504,987,815,10,11,6,"1:10.145","1:09.760","1:09.598"
7505,987,4,1,14,7,"1:10.172","1:09.593","1:09.617"
7506,987,807,4,27,8,"1:10.078","1:09.726","1:09.703"
7507,987,832,4,55,9,"1:10.227","1:09.768","1:09.805"
7508,987,13,3,19,10,"1:09.789","1:09.612","1:09.841"
7509,987,839,10,31,11,"1:10.168","1:09.830",""
7510,987,154,210,8,12,"1:10.148","1:09.879",""
7511,987,838,1,2,13,"1:10.286","1:10.116",""
7512,987,825,210,20,14,"1:10.521","1:10.154",""
7513,987,843,5,28,15,"1:10.625","",""
7514,987,836,15,94,16,"1:10.678","",""
7515,987,842,5,10,17,"1:10.686","",""
7516,987,840,3,18,18,"1:10.776","",""
7517,987,828,15,9,19,"1:10.875","",""
7520,988,822,131,77,1,"1:37.356","1:36.822","1:36.231"
7519,987,1,131,44,20,null,null,null
7521,988,1,131,44,2,"1:37.391","1:36.742","1:36.403"
7522,988,20,6,5,3,"1:37.817","1:37.023","1:36.777"
7523,988,817,9,3,4,"1:38.016","1:37.583","1:36.959"
7524,988,8,6,7,5,"1:37.453","1:37.302","1:36.985"
7525,988,830,9,33,6,"1:38.021","1:37.777","1:37.328"
7526,988,807,4,27,7,"1:38.781","1:38.138","1:38.282"
7527,988,815,10,11,8,"1:38.601","1:38.359","1:38.374"
7528,988,839,10,31,9,"1:38.896","1:38.392","1:38.397"
7529,988,13,3,19,10,"1:38.629","1:38.565","1:38.550"
7530,988,4,1,14,11,"1:38.820","1:38.636",null
7531,988,832,4,55,12,"1:38.810","1:38.725",null
7532,988,838,1,2,13,"1:38.777","1:38.808",null
7533,988,825,210,20,14,"1:39.395","1:39.298",null
7534,988,840,3,18,15,"1:39.503","1:39.646",null
7535,988,154,210,8,16,"1:39.516",null,null
7536,988,842,5,10,17,"1:39.724",null,null
7537,988,836,15,94,18,"1:39.930",null,null
7538,988,828,15,9,19,"1:39.994",null,null
7539,988,843,5,28,20,"1:40.471",null,null
7540,989,1,131,44,1,"1:22.824","1:22.051","1:21.164"
7541,989,8,6,7,2,"1:23.096","1:22.507","1:21.828"
7542,989,20,6,5,3,"1:23.348","1:21.944","1:21.838"
7543,989,830,9,33,4,"1:23.483","1:22.416","1:21.879"
7544,989,817,9,3,5,"1:23.494","1:22.897","1:22.152"
7545,989,825,210,20,6,"1:23.909","1:23.300","1:23.187"
7546,989,154,210,8,7,"1:23.671","1:23.468","1:23.339"
7547,989,807,4,27,8,"1:23.782","1:23.544","1:23.532"
7548,989,832,4,55,9,"1:23.529","1:23.061","1:23.577"
7549,989,822,131,77,10,"1:23.686","1:22.089",""
7550,989,4,1,14,11,"1:23.597","1:23.692",""
7551,989,838,1,2,12,"1:24.073","1:23.853",""
7552,989,815,10,11,13,"1:24.344","1:24.005",""
7553,989,840,3,18,14,"1:24.464","1:24.230",""
7554,989,839,10,31,15,"1:24.503","1:24.786",""
7555,989,843,5,28,16,"1:24.532","",""
7556,989,828,15,9,17,"1:24.556","",""
7557,989,844,15,16,18,"1:24.636","",""
7558,989,845,3,35,19,"1:24.922","",""
7559,989,842,5,10,20,"1:25.295","",""
7560,990,20,6,5,1,"1:29.060","1:28.341","1:27.958"
7561,990,8,6,7,2,"1:28.951","1:28.515","1:28.101"
7562,990,822,131,77,3,"1:29.275","1:28.794","1:28.124"
7563,990,1,131,44,4,"1:29.396","1:28.458","1:28.220"
7564,990,817,9,3,5,"1:29.552","1:28.962","1:28.398"
7565,990,842,5,10,6,"1:30.121","1:29.836","1:29.329"
7566,990,825,210,20,7,"1:29.594","1:29.623","1:29.358"
7567,990,807,4,27,8,"1:30.260","1:29.187","1:29.570"
7568,990,839,10,31,9,"1:30.338","1:30.009","1:29.874"
7569,990,832,4,55,10,"1:29.893","1:29.802","1:29.986"
7570,990,843,5,28,11,"1:30.412","1:30.105",null
7571,990,815,10,11,12,"1:30.218","1:30.156",null
7572,990,4,1,14,13,"1:30.530","1:30.212",null
7573,990,838,1,2,14,"1:30.479","1:30.525",null
7574,990,830,9,33,15,"1:29.374",null,null
7575,990,154,210,8,16,"1:30.530",null,null
7576,990,828,15,9,17,"1:31.063",null,null
7577,990,845,3,35,18,"1:31.414",null,null
7578,990,844,15,16,19,"1:31.420",null,null
7579,990,840,3,18,20,"1:31.503",null,null
7580,991,20,6,5,1,"1:32.171","1:32.385","1:31.095"
7581,991,8,6,7,2,"1:32.474","1:32.286","1:31.182"
7582,991,822,131,77,3,"1:32.921","1:32.063","1:31.625"
7583,991,1,131,44,4,"1:33.283","1:31.914","1:31.675"
7584,991,830,9,33,5,"1:32.932","1:32.809","1:31.796"
7585,991,817,9,3,6,"1:33.877","1:32.688","1:31.948"
7586,991,807,4,27,7,"1:33.545","1:32.494","1:32.532"
7587,991,815,10,11,8,"1:33.464","1:32.931","1:32.758"
7588,991,832,4,55,9,"1:33.315","1:32.970","1:32.819"
7589,991,154,210,8,10,"1:33.238","1:32.524","1:32.855"
7590,991,825,210,20,11,"1:33.359","1:32.986",null
7591,991,839,10,31,12,"1:33.585","1:33.057",null
7592,991,4,1,14,13,"1:33.428","1:33.232",null
7593,991,838,1,2,14,"1:33.824","1:33.505",null
7594,991,843,5,28,15,"1:34.013","1:33.795",null
7595,991,845,3,35,16,"1:34.062",null,null
7596,991,842,5,10,17,"1:34.101",null,null
7597,991,840,3,18,18,"1:34.285",null,null
7598,991,844,15,16,19,"1:34.454",null,null
7599,991,828,15,9,20,"1:34.914",null,null
7600,992,20,6,5,1,"1:42.762","1:43.015","1:41.498"
7601,992,1,131,44,2,"1:42.693","1:42.676","1:41.677"
7602,992,822,131,77,3,"1:43.355","1:42.679","1:41.837"
7603,992,817,9,3,4,"1:42.857","1:43.482","1:41.911"
7604,992,830,9,33,5,"1:42.642","1:42.901","1:41.994"
7605,992,8,6,7,6,"1:42.538","1:42.510","1:42.490"
7606,992,839,10,31,7,"1:43.021","1:42.967","1:42.523"
7607,992,815,10,11,8,"1:43.992","1:43.366","1:42.547"
7608,992,807,4,27,9,"1:43.746","1:43.232","1:43.066"
7609,992,832,4,55,10,"1:43.426","1:43.464","1:43.351"
7610,992,840,3,18,11,"1:44.359","1:43.585",""
7611,992,845,3,35,12,"1:44.261","1:43.886",""
7612,992,4,1,14,13,"1:44.010","1:44.019",""
7613,992,844,15,16,14,"1:43.752","1:44.074",""
7614,992,825,210,20,15,"1:43.674","1:44.759",""
7615,992,838,1,2,16,"1:44.489","",""
7616,992,842,5,10,17,"1:44.496","",""
7617,992,828,15,9,18,"1:45.541","",""
7618,992,843,5,28,19,"1:57.354",null,null
7619,992,154,210,8,20,null,null,null
7620,993,1,131,44,1,"1:17.633","1:17.166","1:16.173"
7621,993,822,131,77,2,"1:17.674","1:17.111","1:16.213"
7622,993,20,6,5,3,"1:17.031","1:16.802","1:16.305"
7623,993,8,6,7,4,"1:17.483","1:17.071","1:16.612"
7624,993,830,9,33,5,"1:17.411","1:17.266","1:16.816"
7625,993,817,9,3,6,"1:17.623","1:17.638","1:16.818"
7626,993,825,210,20,7,"1:18.169","1:17.618","1:17.676"
7627,993,4,1,14,8,"1:18.276","1:18.100","1:17.721"
7628,993,832,4,55,9,"1:18.480","1:17.803","1:17.790"
7629,993,154,210,8,10,"1:18.305","1:17.699","1:17.835"
7630,993,838,1,2,11,"1:18.885","1:18.323",""
7631,993,842,5,10,12,"1:18.550","1:18.463",""
7632,993,839,10,31,13,"1:18.813","1:18.696",""
7633,993,844,15,16,14,"1:18.661","1:18.910",""
7634,993,815,10,11,15,"1:18.740","1:19.098",""
7635,993,807,4,27,16,"1:18.923","",""
7636,993,828,15,9,17,"1:19.493","",""
7637,993,845,3,35,18,"1:19.695","",""
7638,993,840,3,18,19,"1:20.225","",""
7639,993,843,5,28,20,"","",""
7640,994,817,9,3,1,"1:12.013","1:11.278","1:10.810"
7641,994,20,6,5,2,"1:12.415","1:11.518","1:11.039"
7642,994,1,131,44,3,"1:12.460","1:11.584","1:11.232"
7643,994,8,6,7,4,"1:12.639","1:11.391","1:11.266"
7644,994,4,1,14,7,"1:12.657","1:12.269","1:12.110"
7645,994,832,4,55,8,"1:12.950","1:12.286","1:12.130"
7646,994,815,10,11,9,"1:12.848","1:12.194","1:12.154"
7647,994,842,5,10,10,"1:12.941","1:12.313","1:12.221"
7648,994,838,1,2,12,"1:12.463","1:12.440",""
7649,994,845,3,35,13,"1:12.706","1:12.521",""
7650,994,844,15,16,14,"1:12.829","1:12.714",""
7651,994,154,210,8,15,"1:12.930","1:12.728",""
7652,994,843,5,28,16,"1:13.179","",""
7653,994,828,15,9,17,"1:13.265","",""
7654,994,840,3,18,18,"1:13.323","",""
7655,994,825,210,20,19,"1:13.393","",""
7656,994,830,9,33,20,"","",""
7657,994,822,131,77,5,"1:12.434","1:12.002","1:11.441"
7658,994,839,10,31,6,"1:13.028","1:12.188","1:12.061"
7659,994,807,4,27,11,"1:13.065","1:12.411",""
7660,995,20,6,5,1,"1:11.710","1:11.524","1:10.764"
7661,995,822,131,77,2,"1:11.950","1:11.514","1:10.857"
7662,995,830,9,33,3,"1:12.008","1:11.472","1:10.937"
7663,995,1,131,44,4,"1:11.835","1:11.740","1:10.996"
7664,995,8,6,7,5,"1:11.725","1:11.620","1:11.095"
7665,995,817,9,3,6,"1:12.459","1:11.434","1:11.116"
7666,995,807,4,27,7,"1:12.795","1:11.916","1:11.973"
7667,995,839,10,31,8,"1:12.577","1:12.141","1:12.084"
7668,995,832,4,55,9,"1:12.689","1:12.097","1:12.168"
7669,995,815,10,11,10,"1:12.702","1:12.395","1:12.671"
7670,995,843,5,28,12,"1:12.587","1:12.635",""
7671,995,4,1,14,14,"1:12.979","1:12.856",""
7672,995,838,1,2,15,"1:12.998","1:12.865",""
7673,995,842,5,10,16,"1:13.047","",""
