raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
676,1968,10,52,"Canadian Grand Prix","1968-09-22",null,"http://en.wikipedia.org/wiki/1968_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
677,1968,11,46,"United States Grand Prix","1968-10-06",null,"http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
678,1968,12,32,"Mexican Grand Prix","1968-11-03",null,"http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
679,1967,1,30,"South African Grand Prix","1967-01-02",null,"http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
680,1967,2,6,"Monaco Grand Prix","1967-05-07",null,"http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
681,1967,3,39,"Dutch Grand Prix","1967-06-04",null,"http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
682,1967,4,13,"Belgian Grand Prix","1967-06-18",null,"http://en.wikipedia.org/wiki/1967_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
683,1967,5,54,"French Grand Prix","1967-07-02",null,"http://en.wikipedia.org/wiki/1967_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
684,1967,6,9,"British Grand Prix","1967-07-15",null,"http://en.wikipedia.org/wiki/1967_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
685,1967,7,20,"German Grand Prix","1967-08-06",null,"http://en.wikipedia.org/wiki/1967_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
686,1967,8,48,"Canadian Grand Prix","1967-08-27",null,"http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
687,1967,9,14,"Italian Grand Prix","1967-09-10",null,"http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
688,1967,10,46,"United States Grand Prix","1967-10-01",null,"http://en.wikipedia.org/wiki/1967_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
689,1967,11,32,"Mexican Grand Prix","1967-10-22",null,"http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
690,1966,1,6,"Monaco Grand Prix","1966-05-22",null,"http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
691,1966,2,13,"Belgian Grand Prix","1966-06-12",null,"http://en.wikipedia.org/wiki/1966_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
692,1966,3,55,"French Grand Prix","1966-07-03",null,"http://en.wikipedia.org/wiki/1966_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
693,1966,4,38,"British Grand Prix","1966-07-16",null,"http://en.wikipedia.org/wiki/1966_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
694,1966,5,39,"Dutch Grand Prix","1966-07-24",null,"http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
695,1966,6,20,"German Grand Prix","1966-08-07",null,"http://en.wikipedia.org/wiki/1966_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
696,1966,7,14,"Italian Grand Prix","1966-09-04",null,"http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
697,1966,8,46,"United States Grand Prix","1966-10-02",null,"http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
698,1966,9,32,"Mexican Grand Prix","1966-10-23",null,"http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
699,1965,1,56,"South African Grand Prix","1965-01-01",null,"http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
700,1965,2,6,"Monaco Grand Prix","1965-05-30",null,"http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
701,1965,3,13,"Belgian Grand Prix","1965-06-13",null,"http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
702,1965,4,51,"French Grand Prix","1965-06-27",null,"http://en.wikipedia.org/wiki/1965_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
703,1965,5,9,"British Grand Prix","1965-07-10",null,"http://en.wikipedia.org/wiki/1965_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
704,1965,6,39,"Dutch Grand Prix","1965-07-18",null,"http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
705,1965,7,20,"German Grand Prix","1965-08-01",null,"http://en.wikipedia.org/wiki/1965_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
706,1965,8,14,"Italian Grand Prix","1965-09-12",null,"http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
707,1965,9,46,"United States Grand Prix","1965-10-03",null,"http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
708,1965,10,32,"Mexican Grand Prix","1965-10-24",null,"http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
709,1964,1,6,"Monaco Grand Prix","1964-05-10",null,"http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
710,1964,2,39,"Dutch Grand Prix","1964-05-24",null,"http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
711,1964,3,13,"Belgian Grand Prix","1964-06-14",null,"http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
712,1964,4,53,"French Grand Prix","1964-06-28",null,"http://en.wikipedia.org/wiki/1964_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
713,1964,5,38,"British Grand Prix","1964-07-11",null,"http://en.wikipedia.org/wiki/1964_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
714,1964,6,20,"German Grand Prix","1964-08-02",null,"http://en.wikipedia.org/wiki/1964_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
715,1964,7,57,"Austrian Grand Prix","1964-08-23",null,"http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
716,1964,8,14,"Italian Grand Prix","1964-09-06",null,"http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
717,1964,9,46,"United States Grand Prix","1964-10-04",null,"http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
718,1964,10,32,"Mexican Grand Prix","1964-10-25",null,"http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
719,1963,1,6,"Monaco Grand Prix","1963-05-26",null,"http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
720,1963,2,13,"Belgian Grand Prix","1963-06-09",null,"http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
721,1963,3,39,"Dutch Grand Prix","1963-06-23",null,"http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
722,1963,4,55,"French Grand Prix","1963-06-30",null,"http://en.wikipedia.org/wiki/1963_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
723,1963,5,9,"British Grand Prix","1963-07-20",null,"http://en.wikipedia.org/wiki/1963_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
724,1963,6,20,"German Grand Prix","1963-08-04",null,"http://en.wikipedia.org/wiki/1963_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
725,1963,7,14,"Italian Grand Prix","1963-09-08",null,"http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
726,1963,8,46,"United States Grand Prix","1963-10-06",null,"http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
727,1963,9,32,"Mexican Grand Prix","1963-10-27",null,"http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
728,1963,10,56,"South African Grand Prix","1963-12-28",null,"http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
729,1962,1,39,"Dutch Grand Prix","1962-05-20",null,"http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
730,1962,2,6,"Monaco Grand Prix","1962-06-03",null,"http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
731,1962,3,13,"Belgian Grand Prix","1962-06-17",null,"http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
732,1962,4,53,"French Grand Prix","1962-07-08",null,"http://en.wikipedia.org/wiki/1962_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
733,1962,5,58,"British Grand Prix","1962-07-21",null,"http://en.wikipedia.org/wiki/1962_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
734,1962,6,20,"German Grand Prix","1962-08-05",null,"http://en.wikipedia.org/wiki/1962_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
735,1962,7,14,"Italian Grand Prix","1962-09-16",null,"http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
736,1962,8,46,"United States Grand Prix","1962-10-07",null,"http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
737,1962,9,56,"South African Grand Prix","1962-12-29",null,"http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
738,1961,1,6,"Monaco Grand Prix","1961-05-14",null,"http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
739,1961,2,39,"Dutch Grand Prix","1961-05-22",null,"http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
740,1961,3,13,"Belgian Grand Prix","1961-06-18",null,"http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
741,1961,4,55,"French Grand Prix","1961-07-02",null,"http://en.wikipedia.org/wiki/1961_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
742,1961,5,58,"British Grand Prix","1961-07-15",null,"http://en.wikipedia.org/wiki/1961_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
743,1961,6,20,"German Grand Prix","1961-08-06",null,"http://en.wikipedia.org/wiki/1961_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
744,1961,7,14,"Italian Grand Prix","1961-09-10",null,"http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
745,1961,8,46,"United States Grand Prix","1961-10-08",null,"http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
746,1960,1,25,"Argentine Grand Prix","1960-02-07",null,"http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
747,1960,2,6,"Monaco Grand Prix","1960-05-29",null,"http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
748,1960,3,19,"Indianapolis 500","1960-05-30",null,"http://en.wikipedia.org/wiki/1960_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
749,1960,4,39,"Dutch Grand Prix","1960-06-06",null,"http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
750,1960,5,13,"Belgian Grand Prix","1960-06-19",null,"http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
751,1960,6,55,"French Grand Prix","1960-07-03",null,"http://en.wikipedia.org/wiki/1960_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
752,1960,7,9,"British Grand Prix","1960-07-16",null,"http://en.wikipedia.org/wiki/1960_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
753,1960,8,59,"Portuguese Grand Prix","1960-08-14",null,"http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
754,1960,9,14,"Italian Grand Prix","1960-09-04",null,"http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
755,1960,10,60,"United States Grand Prix","1960-11-20",null,"http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
756,1959,1,6,"Monaco Grand Prix","1959-05-10",null,"http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
757,1959,2,19,"Indianapolis 500","1959-05-30",null,"http://en.wikipedia.org/wiki/1959_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
758,1959,3,39,"Dutch Grand Prix","1959-05-31",null,"http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
759,1959,4,55,"French Grand Prix","1959-07-05",null,"http://en.wikipedia.org/wiki/1959_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
760,1959,5,58,"British Grand Prix","1959-07-18",null,"http://en.wikipedia.org/wiki/1959_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
761,1959,6,61,"German Grand Prix","1959-08-02",null,"http://en.wikipedia.org/wiki/1959_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
762,1959,7,62,"Portuguese Grand Prix","1959-08-23",null,"http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
763,1959,8,14,"Italian Grand Prix","1959-09-13",null,"http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
764,1959,9,63,"United States Grand Prix","1959-12-12",null,"http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
765,1958,1,25,"Argentine Grand Prix","1958-01-19",null,"http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
766,1958,2,6,"Monaco Grand Prix","1958-05-18",null,"http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
767,1958,3,39,"Dutch Grand Prix","1958-05-26",null,"http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
768,1958,4,19,"Indianapolis 500","1958-05-30",null,"http://en.wikipedia.org/wiki/1958_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
769,1958,5,13,"Belgian Grand Prix","1958-06-15",null,"http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
770,1958,6,55,"French Grand Prix","1958-07-06",null,"http://en.wikipedia.org/wiki/1958_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
771,1958,7,9,"British Grand Prix","1958-07-19",null,"http://en.wikipedia.org/wiki/1958_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
772,1958,8,20,"German Grand Prix","1958-08-03",null,"http://en.wikipedia.org/wiki/1958_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
773,1958,9,59,"Portuguese Grand Prix","1958-08-24",null,"http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
774,1958,10,14,"Italian Grand Prix","1958-09-07",null,"http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
775,1958,11,64,"Moroccan Grand Prix","1958-10-19",null,"http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix",null,null,null,null,null,null,null,null,null,null
776,1957,1,25,"Argentine Grand Prix","1957-01-13",null,"http://en.wikipedia.org/wiki/1957_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
777,1957,2,6,"Monaco Grand Prix","1957-05-19",null,"http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
778,1957,3,19,"Indianapolis 500","1957-05-30",null,"http://en.wikipedia.org/wiki/1957_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
779,1957,4,53,"French Grand Prix","1957-07-07",null,"http://en.wikipedia.org/wiki/1957_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
780,1957,5,58,"British Grand Prix","1957-07-20",null,"http://en.wikipedia.org/wiki/1957_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
781,1957,6,20,"German Grand Prix","1957-08-04",null,"http://en.wikipedia.org/wiki/1957_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
782,1957,7,65,"Pescara Grand Prix","1957-08-18",null,"http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix",null,null,null,null,null,null,null,null,null,null
783,1957,8,14,"Italian Grand Prix","1957-09-08",null,"http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
784,1956,1,25,"Argentine Grand Prix","1956-01-22",null,"http://en.wikipedia.org/wiki/1956_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
785,1956,2,6,"Monaco Grand Prix","1956-05-13",null,"http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
786,1956,3,19,"Indianapolis 500","1956-05-30",null,"http://en.wikipedia.org/wiki/1956_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
787,1956,4,13,"Belgian Grand Prix","1956-06-03",null,"http://en.wikipedia.org/wiki/1956_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
788,1956,5,55,"French Grand Prix","1956-07-01",null,"http://en.wikipedia.org/wiki/1956_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
789,1956,6,9,"British Grand Prix","1956-07-14",null,"http://en.wikipedia.org/wiki/1956_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
790,1956,7,20,"German Grand Prix","1956-08-05",null,"http://en.wikipedia.org/wiki/1956_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
791,1956,8,14,"Italian Grand Prix","1956-09-02",null,"http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
792,1955,1,25,"Argentine Grand Prix","1955-01-16",null,"http://en.wikipedia.org/wiki/1955_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
793,1955,2,6,"Monaco Grand Prix","1955-05-22",null,"http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
794,1955,3,19,"Indianapolis 500","1955-05-30",null,"http://en.wikipedia.org/wiki/1955_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
795,1955,4,13,"Belgian Grand Prix","1955-06-05",null,"http://en.wikipedia.org/wiki/1955_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
796,1955,5,39,"Dutch Grand Prix","1955-06-19",null,"http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
797,1955,6,58,"British Grand Prix","1955-07-16",null,"http://en.wikipedia.org/wiki/1955_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
798,1955,7,14,"Italian Grand Prix","1955-09-11",null,"http://en.wikipedia.org/wiki/1955_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
799,1954,1,25,"Argentine Grand Prix","1954-01-17",null,"http://en.wikipedia.org/wiki/1954_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
800,1954,2,19,"Indianapolis 500","1954-05-31",null,"http://en.wikipedia.org/wiki/1954_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
801,1954,3,13,"Belgian Grand Prix","1954-06-20",null,"http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
802,1954,4,55,"French Grand Prix","1954-07-04",null,"http://en.wikipedia.org/wiki/1954_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
803,1954,5,9,"British Grand Prix","1954-07-17",null,"http://en.wikipedia.org/wiki/1954_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
804,1954,6,20,"German Grand Prix","1954-08-01",null,"http://en.wikipedia.org/wiki/1954_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
805,1954,7,66,"Swiss Grand Prix","1954-08-22",null,"http://en.wikipedia.org/wiki/1954_Swiss_Grand_Prix",null,null,null,null,null,null,null,null,null,null
806,1954,8,14,"Italian Grand Prix","1954-09-05",null,"http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
807,1954,9,67,"Spanish Grand Prix","1954-10-24",null,"http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
808,1953,1,25,"Argentine Grand Prix","1953-01-18",null,"http://en.wikipedia.org/wiki/1953_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
809,1953,2,19,"Indianapolis 500","1953-05-30",null,"http://en.wikipedia.org/wiki/1953_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
810,1953,3,39,"Dutch Grand Prix","1953-06-07",null,"http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
811,1953,4,13,"Belgian Grand Prix","1953-06-21",null,"http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
812,1953,5,55,"French Grand Prix","1953-07-05",null,"http://en.wikipedia.org/wiki/1953_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
813,1953,6,9,"British Grand Prix","1953-07-18",null,"http://en.wikipedia.org/wiki/1953_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
814,1953,7,20,"German Grand Prix","1953-08-02",null,"http://en.wikipedia.org/wiki/1953_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
815,1953,8,66,"Swiss Grand Prix","1953-08-23",null,"http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix",null,null,null,null,null,null,null,null,null,null
816,1953,9,14,"Italian Grand Prix","1953-09-13",null,"http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
817,1952,1,66,"Swiss Grand Prix","1952-05-18",null,"http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix",null,null,null,null,null,null,null,null,null,null
818,1952,2,19,"Indianapolis 500","1952-05-30",null,"http://en.wikipedia.org/wiki/1952_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
819,1952,3,13,"Belgian Grand Prix","1952-06-22",null,"http://en.wikipedia.org/wiki/1952_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
820,1952,4,53,"French Grand Prix","1952-07-06",null,"http://en.wikipedia.org/wiki/1952_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
821,1952,5,9,"British Grand Prix","1952-07-19",null,"http://en.wikipedia.org/wiki/1952_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
822,1952,6,20,"German Grand Prix","1952-08-03",null,"http://en.wikipedia.org/wiki/1952_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
823,1952,7,39,"Dutch Grand Prix","1952-08-17",null,"http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
824,1952,8,14,"Italian Grand Prix","1952-09-07",null,"http://en.wikipedia.org/wiki/1952_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
825,1951,1,66,"Swiss Grand Prix","1951-05-27",null,"http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix",null,null,null,null,null,null,null,null,null,null
826,1951,2,19,"Indianapolis 500","1951-05-30",null,"http://en.wikipedia.org/wiki/1951_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
827,1951,3,13,"Belgian Grand Prix","1951-06-17",null,"http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
828,1951,4,55,"French Grand Prix","1951-07-01",null,"http://en.wikipedia.org/wiki/1951_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
829,1951,5,9,"British Grand Prix","1951-07-14",null,"http://en.wikipedia.org/wiki/1951_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
830,1951,6,20,"German Grand Prix","1951-07-29",null,"http://en.wikipedia.org/wiki/1951_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
831,1951,7,14,"Italian Grand Prix","1951-09-16",null,"http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
832,1951,8,67,"Spanish Grand Prix","1951-10-28",null,"http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
833,1950,1,9,"British Grand Prix","1950-05-13",null,"http://en.wikipedia.org/wiki/1950_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
834,1950,2,6,"Monaco Grand Prix","1950-05-21",null,"http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
835,1950,3,19,"Indianapolis 500","1950-05-30",null,"http://en.wikipedia.org/wiki/1950_Indianapolis_500",null,null,null,null,null,null,null,null,null,null
836,1950,4,66,"Swiss Grand Prix","1950-06-04",null,"http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix",null,null,null,null,null,null,null,null,null,null
837,1950,5,13,"Belgian Grand Prix","1950-06-18",null,"http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
838,1950,6,55,"French Grand Prix","1950-07-02",null,"http://en.wikipedia.org/wiki/1950_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
839,1950,7,14,"Italian Grand Prix","1950-09-03",null,"http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
841,2011,1,1,"Australian Grand Prix","2011-03-27","06:00:00","http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
842,2011,2,2,"Malaysian Grand Prix","2011-04-10","08:00:00","http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
843,2011,3,17,"Chinese Grand Prix","2011-04-17","07:00:00","http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
844,2011,4,5,"Turkish Grand Prix","2011-05-08","12:00:00","http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
845,2011,5,4,"Spanish Grand Prix","2011-05-22","12:00:00","http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
846,2011,6,6,"Monaco Grand Prix","2011-05-29","12:00:00","http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
847,2011,7,7,"Canadian Grand Prix","2011-06-12","17:00:00","http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
848,2011,8,12,"European Grand Prix","2011-06-26","12:00:00","http://en.wikipedia.org/wiki/2011_European_Grand_Prix",null,null,null,null,null,null,null,null,null,null
